threshold,precision,recall,f1,fpr,pr_auc,roc_auc,tn,fp,fn,tp
0.151,0.5058740910886453,0.9811304693263719,0.667554757560839,0.9506037321624589,0.7502665190436053,0.7349163480225073,1755,33774,665,34577
0.152,0.505914041456845,0.9806480903467454,0.6674778376499217,0.9499845196881421,0.7502665190436053,0.7349163480225073,1777,33752,682,34560
0.153,0.5059679852374745,0.9803075875375972,0.6674458815915303,0.9494497452785049,0.7502665190436053,0.7349163480225073,1796,33733,694,34548
0.154,0.5060662895993905,0.9799954599625447,0.6674590290661719,0.9487742407610684,0.7502665190436053,0.7349163480225073,1820,33709,705,34537
0.155,0.5061791740577309,0.9797400828556836,0.6674979459668455,0.948098736243632,0.7502665190436053,0.7349163480225073,1844,33685,714,34528
0.156,0.5062487165194942,0.9793144543442484,0.6674595807225187,0.9474232317261955,0.7502665190436053,0.7349163480225073,1868,33661,729,34513
0.157,0.506303106793267,0.9789455763010045,0.6674211427410697,0.9468603112949985,0.7502665190436053,0.7349163480225073,1888,33641,742,34500
0.158,0.5063794799512547,0.978633448725952,0.6674149258352604,0.9462692448422415,0.7502665190436053,0.7349163480225073,1909,33620,753,34489
0.159,0.5064778636270161,0.9783780716190908,0.667440960123887,0.9456500323679248,0.7502665190436053,0.7349163480225073,1931,33598,762,34480
0.16,0.5066204241186238,0.9782078202145168,0.6675250994781632,0.9449463818289284,0.7502665190436053,0.7349163480225073,1956,33573,768,34474
0.161,0.5067935182189807,0.9779524431076556,0.667615837594917,0.9440457091390132,0.7502665190436053,0.7349163480225073,1988,33541,777,34465
0.162,0.5069144084502898,0.9777254412348901,0.6676678034413268,0.9433702046215767,0.7502665190436053,0.7349163480225073,2012,33517,785,34457
0.163,0.5070729373666004,0.9774700641280291,0.667745718522539,0.9425258239747811,0.7502665190436053,0.7349163480225073,2042,33487,794,34448
0.164,0.5071499050115607,0.9771579365529766,0.6677395898977169,0.9419347575220243,0.7502665190436053,0.7349163480225073,2063,33466,805,34437
0.165,0.5072709324768317,0.9769593099143068,0.6677980895117103,0.9412873990261477,0.7502665190436053,0.7349163480225073,2086,33443,812,34430
0.166,0.5074369444403497,0.976760683275637,0.6678954976280329,0.9404711644009119,0.7502665190436053,0.7349163480225073,2115,33414,819,34423
